,total_fluid,true_vertical_depth,OilPeakRate,bin_lateral_length,frac_fluid_intensity,ffs_frac_type_Linear Only,ffs_frac_type_Slickwater Crosslink Hybrid,ffs_frac_type_Slickwater Linear Hybrid,ffs_frac_type_Slickwater Only,ffs_frac_type_Undefined,relative_well_position_Outer Well,relative_well_position_Standalone Well,relative_well_position_Unknown,batch_frac_classification_Batch-Sequential Frac,batch_frac_classification_Non-Batch Frac,batch_frac_classification_Unknown,well_family_relationship_Sibling Well,well_family_relationship_Standalone Well,well_family_relationship_Unknown,gross_perforated_length_bins
11569,3467339.6500000004,7711.614173000001,17.92341547,1.0,570.8121912,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
11570,3467339.6500000004,7588.582676999999,103.0595398,0.0,570.8121912,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
11573,3467339.6500000004,5790.3543310000005,62.77500972,1.0,570.8121912,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
11586,2959902.6010000003,7802.165354000001,213.3833664,1.5,413.7673421,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
11587,2524415.641,7940.944881999999,151.39288059999998,1.5,390.084607,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11588,1814414.781,9170.275591,95.30953856,1.0,535.8852956999999,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11589,380850.5589,9123.031496,128.2024008,2.0,43.17127835,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11590,888088.1374,6598.425197,65.85040702,1.0,188.8837236,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11591,3397815.312,7813.976378,161.0000249,1.5,482.2828104,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11592,2960657.672,7848.425197,227.36908280000003,1.5,428.4940449,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11593,3736415.078,7687.992126,216.3452716,1.5,582.864689,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
11594,3170174.526,7510.826771999999,222.6095583,1.5,411.7741394,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11595,3533881.714,7191.929134,393.6631562,1.5,535.4845371,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11596,944423.6343,5134.84252,6.619048642999999,1.0,257.5239969,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11597,3093598.61,7624.015748000001,290.0714735,1.5,446.1456618,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11598,2321044.169,7934.055118000001,97.29763411,1.0,522.4149037,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11599,2915586.249,7451.771654000001,281.52385310000005,1.5,385.30640330000006,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11600,2875767.112,7720.472441,163.9285968,1.5,420.33943110000007,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11601,606160.8081,7951.771654000001,145.9524035,1.0,107.2552039,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11602,4045904.364,8224.409448999999,241.3202754,1.5,593.0801954,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11603,1504554.233,5071.850394,0.47619055,1.0,300.3786796,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11604,1598143.247,6268.700787,83.55953674,1.0,322.9985159,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11605,3779582.585,7686.023622,278.4881383,1.5,566.7142719,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11606,3512838.615,7943.897637999999,304.33338039999995,1.5,549.7603255,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11607,3327468.182,7878.937008,320.381002,1.5,483.3034557,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11608,2811421.435,7199.80315,159.3178818,1.0,656.3428717999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
11609,3939540.395,7824.80315,177.99169419999998,1.5,546.4263538,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11610,3742683.722,7266.732282999999,352.2500545,1.5,542.2941617,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11611,3770907.381,7598.425197,228.2032666,1.5,492.8910201000001,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
11612,3939540.395,7732.283465,165.6532002,1.5,549.1251258,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11613,4400536.3,7669.291339,227.0119399,2.0,479.3036965,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11614,3845731.429,7656.496063,240.4762277,1.5,542.6000738,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11615,3710406.074,7564.96063,231.2976548,1.5,553.2392972,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11616,3963459.113,7326.771654000001,370.7945018,1.5,531.6005887,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11617,3642949.326,8151.574803,87.10715634,1.5,520.9340626000001,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11618,3752962.438,8160.433070999999,318.5000493,1.5,566.8217387999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11619,4987682.296,7786.417323000001,254.0497842,2.0,545.0080891,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11620,395792.5613,8383.858268,26.63733405,0.0,336.78831010000005,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11621,4278907.781,7407.480315000001,244.6663077,1.5,565.6219497000001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11622,3660163.924,7410.433070999999,239.5857514,1.5,565.5857865,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11623,4026275.825,7294.291339,387.7460918,1.5,589.5224440000001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11624,4064587.403,7610.236220000001,164.3571683,1.5,594.1900433999999,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11625,5660290.876,7507.874016,379.4302175,2.0,615.7232902000001,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11626,3740491.579,7436.023622,483.1548367,1.5,495.4164313,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11627,4541113.203,7483.267717000001,417.5405408,1.5,553.6746687000001,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11628,3467339.6500000004,7567.913386,247.3333716,1.5,570.8121912,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
11629,3981771.997,8439.96063,285.88893310000003,1.5,571.4762465,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11630,3886285.34,8052.165354000001,281.8663135,1.5,580.0596305,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11631,4319078.252,7958.661417,391.6579971000001,1.5,564.1789025,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11632,4952540.838,7307.086614,303.0496501,2.0,536.7233591,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11633,1945100.468,6801.181102,28.21305855,1.0,403.8050828,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11634,1886815.292,7466.535433,207.9829687,1.0,390.7469092,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11635,4262349.35,7815.944881999999,286.1429014,1.5,639.9507817000001,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11636,5481892.122,7388.779528,256.8571826,2.0,608.6997154000001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11637,3711548.646,7276.574803,224.5595586,1.5,546.4328972999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11638,3901055.366,7314.96063,215.6837635,1.5,563.9545036000001,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11639,5288891.6280000005,7626.968504,248.6889274,2.0,546.2553515999999,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11640,3673232.64,7835.629921,191.7976487,1.5,565.2839082,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11641,3644846.231,7734.251969,190.9047914,1.5,548.2107728,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11642,563673.0872,7859.251969,326.8532252,1.5,81.2559388,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11643,5920419.297,7847.440945,244.0119425,2.0,629.0019874,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
11644,4127108.877,7423.228345999999,141.6651013,1.5,553.1120721,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11645,3645348.136,7440.944881999999,169.7250263,1.5,561.0776708999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11646,4987699.272,8167.322834999999,514.1449208,2.0,540.5335958,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11647,2481937.884,7442.913386,191.2528074,1.5,325.206202,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11648,2040589.709,7494.094488,220.7143199,1.5,267.3767274,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11649,9504096.614,7481.299212999999,269.4663115,1.5,1243.709706,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11650,4994529.975,7496.062992,265.7635332,1.5,650.5695455,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11651,3171685.038,7865.15748,235.0833697,1.5,453.4166313999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11652,3312831.382,7869.094488,226.6428922,1.5,473.5945805,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11653,3212166.6160000004,7779.527559,276.1905189,1.5,469.3070581,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11654,3531887.0110000004,7897.637795000001,260.14170690000003,1.5,519.6809852,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11655,4030133.481,7843.503937,448.369117,1.5,572.9138962999999,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11656,3860786.359,8107.283465,275.8571855,1.5,558.3713795,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11657,4694640.727,7498.031496,214.3333665,1.5,608.1544024,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11658,4221304.606000001,7766.732282999999,314.551636,1.5,567.9837742999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11659,3467339.6500000004,7565.944881999999,204.4047935,1.5,570.8121912,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
11660,3266453.529,7310.03937,384.5833929,1.0,553.1194642999999,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11661,5544137.179,7662.401575,204.8829682,2.0,603.540488,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11663,4424413.685,7205.708661,111.2063664,1.5,663.5967381,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11664,4935034.692,7095.472441,71.15477292,1.5,614.9123433,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11665,4939868.478999999,7312.992126,210.9476517,1.5,634.8224607000001,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11666,3467339.6500000004,8060.03937,362.6191037,1.5,570.8121912,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
11667,548266.0849,7540.354331,241.8280341,1.5,81.30759629,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11668,4003814.477,7690.944881999999,198.9643165,1.5,549.6386311000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11669,3640465.635,7347.440945,256.9432937,1.5,554.0313189,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11670,3828234.509,7562.007874,136.5845449,1.5,562.877896,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11671,5327537.563,8078.740156999999,541.3929409,2.0,577.1783071000001,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
11672,4079879.631,7072.834645999999,355.7619598,1.5,538.0526617,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11673,4310566.166999999,7468.503937,177.5833608,1.5,567.8857917,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
11674,4640871.218,7845.472441,298.1268934,2.0,519.6875518,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11675,3932629.609,7005.905512,306.7500475,1.5,533.7365325000001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
11676,4361344.175,7437.992126,183.1829649,1.5,575.0227980000001,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11677,3467339.6500000004,7141.732282999999,216.1309858,2.0,570.8121912,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11678,4180069.064,7642.716535,163.1928824,1.5,622.1726001000001,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11679,4581382.209,7330.708661,357.7024363,1.5,544.2802062999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11680,3899962.615,7189.96063,139.3473122,1.5,608.6577599999999,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11681,3535304.7610000004,7587.598425,332.8452896,1.5,498.7322463,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11682,3549342.597,7213.582676999999,186.0357431,1.5,490.8973698,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
11683,3576262.4110000003,7585.629921,251.5357532,1.5,494.6205567,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11684,3924228.607,6955.708661,345.071482,1.5,518.3328478,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
11685,4294058.665,7433.070866,329.2397335,1.5,580.9272441,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
11686,3690236.143,7495.078740000001,276.9286143,1.5,559.510509,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11687,8020828.312999999,7372.047243999999,287.2262349,2.0,869.0585012,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11688,4761188.88,7330.708661,276.41670939999995,1.5,746.2770598,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
11689,5190719.41,7623.031496,190.0595532,1.5,732.4681835,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11690,5632366.145,7722.440945,284.8929012,2.0,588.6723592000001,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11691,5913608.522000001,8086.614173000001,714.3532852000001,2.0,617.6854383,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11692,4630404.288,7570.866142,185.8333621,1.5,669.487798,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
11693,6274555.971,7481.299212999999,221.7976534,2.0,716.6084607,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
11694,5554240.597999999,7532.480315000001,446.9536406,2.0,616.598388,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11695,5877829.719,7397.637795000001,240.3484499,2.0,680.4004779,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11696,5606739.475,7484.251969,179.6666945,2.0,640.194123,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11697,4323353.3,7139.763779999999,230.3103531,1.5,578.7255537000001,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11698,4725731.517,7873.031496,196.346544,2.0,525.7712682,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11699,7008636.823,7410.433070999999,235.8091635,1.5,930.09078,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11700,4774758.025,7425.19685,207.5952702,1.5,665.8185771000001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11701,3768862.488,7863.188976,235.882973,1.5,554.8709299999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11702,6407833.848999999,7557.086614,188.4762196,1.5,876.8160526,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11703,5135671.152,7576.771654000001,171.3571694,1.5,682.0708352999999,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
11704,3849746.667,7529.527559,257.0417064,1.5,579.3723321,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11705,5819831.294,8306.102362,408.9048252,2.0,607.8902636,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11706,3612637.226,7803.149606,245.1829745,1.5,535.6741712,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11707,2775662.93,8329.724409,406.932329,2.0,283.3390472,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11708,5420122.397999999,7613.188976,133.57144920000002,1.5,754.7758163999999,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11709,3467339.6500000004,7998.031496,450.1548316000001,1.5,570.8121912,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
11710,3467339.6500000004,8246.062992000001,283.3809962,1.5,570.8121912,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
11711,5872151.921,7455.708661,309.0714764,2.0,618.4416245,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11712,3467339.6500000004,7590.551181,394.5476801,1.5,570.8121912,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
11713,3467339.6500000004,7632.874016,368.3571999,1.5,570.8121912,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11714,5809050.304,8214.566929,698.5239176,1.5,801.5747805,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11715,3874839.695,7557.086614,330.59290830000003,1.5,571.7161095,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11716,3467339.6500000004,7065.944881999999,183.2813776,1.5,570.8121912,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
11717,1203193.591,7929.133858,231.5119406,1.5,185.6126159,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11718,4812502.745,7038.385826999999,107.03573090000002,1.5,655.9569075,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
11719,4616164.214,7490.15748,182.0143139,1.5,612.0348221,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
11720,4176832.146,6893.700787000001,205.5103493,1.5,652.0684482,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11721,4163703.644,8184.055118000001,400.8095858,1.5,599.8756243,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11722,3989235.617,7375.0,241.5595612,1.5,585.5335723,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11723,5806693.565,7125.0,349.8694986,2.0,623.9662255,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11724,6845812.988,7266.732282999999,390.2262509,2.0,704.4815147999999,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11725,4623968.466,8212.598425,563.5973094,1.5,611.3940605,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11726,4481265.848,7920.275591,201.5123328,1.5,593.6070537,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11727,4912408.379,7315.944881999999,261.7976596,1.5,777.1732969999999,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
11728,4165364.728,7250.984251999999,239.2857513,1.0,682.582349,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
11729,4190784.363,7873.031496,395.9286327,1.5,632.9473632999999,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11730,2958493.577,7774.606298999999,191.0928867,1.5,442.8804294,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11731,7277731.626,7815.944881999999,248.5167051,2.0,771.5929597,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
11732,5163322.4180000005,7702.755906,539.7024644999999,1.5,705.5730432999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11733,5543863.346,8139.763779999999,465.7976911,2.0,578.232744,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11734,5343308.077,7924.212598,545.8691321,2.0,558.4611672,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
11735,5448580.772000001,7635.826771999999,491.9159491,2.0,567.1302186,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11736,4471679.835,7579.724409,306.7976665,1.5,604.3936027999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11737,6446326.629,8339.566929,332.0198927,2.0,675.7601996000001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11738,5629910.132999999,8015.748031,139.9881169,1.5,664.1881904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11739,6886447.721,7220.472441,273.6071852,2.0,666.2188996,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
11740,6123534.281,8103.346457,253.3143249,2.0,653.3827798,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
11741,3705453.823,7879.921259999999,211.6980486,1.5,570.4153159,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11742,4227426.369,7620.078740000001,406.7619677,1.5,583.4101046,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11743,6429679.995,8137.795276000001,216.1428906,2.0,678.0025817000001,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11744,6416964.826,8180.118109999999,293.4913153,2.0,685.4117182,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11745,5338784.291,7609.251969,409.7381586,2.0,585.6407730000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11746,4056552.128,7614.173228000001,268.54766060000003,1.5,597.2260487000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11747,6426192.495,8282.480315,313.1369532,2.0,684.7416439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11748,6204029.852999999,7979.330709000001,229.8214641,2.0,662.6676126,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11749,4972993.829,7782.480315000001,296.6616105,2.0,554.5562211,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11750,5041105.637,7620.078740000001,394.6964897,2.0,555.2046967,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
11751,4929259.465,7786.417323000001,349.712214,2.0,550.888529,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
11752,4935944.764,7307.086614,141.3575616,2.0,556.1011177999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11753,4559573.706,7627.952756000001,270.9048038,2.0,525.2298055,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11754,4508795.698,7824.80315,291.9524261,2.0,519.4394409,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11755,3967315.293,7353.346457,332.0075911,1.5,518.0301166,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11756,4666275.722,7730.314961,368.8333904,2.0,495.8619531000001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11757,4637972.718,7714.566929,387.4286314,2.0,485.691639,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11758,4506129.697,7276.574803,23.98809895,2.0,519.0734436,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11759,4180131.433,7679.133858,234.566703,1.5,625.2964569000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11760,5957613.767000001,8007.874016,158.84526269999998,2.0,661.3784513999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11761,6571599.862000001,8345.472441,354.4948961,2.0,729.9382813999999,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11762,3961502.792,7474.409449,134.8809733,1.5,574.3274594999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11763,7325130.634,7675.19685,385.8214883,2.0,782.4151307999999,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11764,5414098.802,7012.795276000001,297.7353635,1.5,740.3397555,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11765,4249738.2530000005,7962.598425,277.9167097,1.5,624.4011663,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
11766,5186939.255,7395.669290999999,282.4167104,2.0,577.9065998,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11767,5642795.432999999,7753.937008,463.9588303000001,2.0,615.0053807999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11768,3860974.574,7940.944881999999,314.333382,1.5,577.5545003999999,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
11769,3467166.0130000003,7912.401575,387.547679,1.5,514.5545821000001,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
11770,4057454.08,8074.80315,261.8333739,1.5,606.9454278,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11771,3815957.4,7781.496063,418.9167315,1.0,699.5692382999999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11772,3386911.4289999995,7311.023622,148.98811830000002,1.5,506.9390118,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11773,3467513.287,7736.220472,337.3333855,1.0,844.2352023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
11774,3924570.715,7770.669290999999,303.4679041,1.5,610.4353714,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11775,3254513.73,7857.283465,406.2968883,1.0,585.0293612,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11776,4598261.712,7478.346457,382.6667259,1.5,593.3994537000001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11777,4735569.59,7862.204723999999,337.1250522,1.5,727.6676805,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11778,5400784.669,7887.795276000001,199.6905071,1.5,831.3935187999999,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11779,5545844.393999999,7830.708661,703.7262994,1.5,716.7762249,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11780,5325448.7530000005,7801.181102,487.0000754,1.0,869.6007607,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11781,6167073.419,7988.188976,400.0238714,1.5,794.6412928,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11782,6466239.703,7610.236220000001,382.0750591,1.5,946.5062006,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11783,4152115.547,7235.236220000001,249.5238481,1.5,640.435615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11784,3625326.561,7236.220472,153.5952619,1.5,500.31673269999993,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11785,5242324.823,7852.362204999999,397.4643472,2.0,582.2258439,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11786,3418762.458,7189.96063,141.1976409,1.5,511.4049848,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11787,6697610.453,8027.559055,505.2658095,1.5,895.6004502000001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
11788,5631322.11,7581.692913,358.4286269,1.5,872.1681804,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11789,5392705.846,7289.370079,279.9405195,2.0,609.7928926,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11790,3924137.083,7693.897637999999,363.80958010000006,1.5,584.9359268,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11791,5690211.416,7000.0,358.1905316,1.5,766.1350118,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
11792,6412284.563999999,7054.133858,240.96352940000003,2.0,633.6200269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
11793,5719283.885,7457.677165000001,396.4286328,2.0,607.8234757,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
11794,6011954.93,7036.417323000001,274.9282172,2.0,593.1390765,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
11795,7321224.632999999,7477.362204999999,401.8810146,2.0,722.8731027000001,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
11796,9681144.284,7195.866142,392.2976798,2.0,948.6008865,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
11797,9972133.21,7024.606298999999,419.7143507,2.0,972.1442469,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11798,7014209.443,8068.897637999999,450.46435539999993,1.5,1052.4939880000002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11799,5439087.389,7905.511811,466.2738817,2.0,551.3982027000001,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
11800,5461949.892999999,7929.133858,618.738191,2.0,553.7159341,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
11801,4158783.501,8062.992126,428.3572092,1.5,622.5613727000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
